"","SPECIES","SURVEY","CRUISE","VESSEL_NAME","YEAR","LATITUDE","LONGITUDE","DEPTH_M","BOTTOM_TEMPERATURE_C","WEIGHT_KG","COUNT","AREA_SWEPT_KM2","CPUE_KGKM2","CPUE_NOKM2","ColdPool_Extent"
"4610","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.82316,-174.21694,107,0.9,0,0,0.048684156,0,0,-0.805580114681466
"4611","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.99031,-173.92236,97,-0.8,0,0,0.049365376,0,0,-0.805580114681466
"4612","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.13549,-173.76524,88,-1.2,0,0,0.037053647,0,0,-0.805580114681466
"4613","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.00137,-173.24702,75,-1.3,1.139,6,0.048138216,23.6610347171985,124.641095964171,-0.805580114681466
"4614","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.81659,-173.59377,95,0.1,0,0,0.050046352,0,0,-0.805580114681466
"4615","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.64759,-173.87469,104,0.7,0,0,0.049626771,0,0,-0.805580114681466
"4616","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.48581,-173.4946,102,0.8,0,0,0.050032989,0,0,-0.805580114681466
"4617","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.31997,-173.79203,111,1,0,0,0.049982076,0,0,-0.805580114681466
"4618","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.9802,-173.70451,119,2,0,0,0.04947522,0,0,-0.805580114681466
"4619","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.64902,-173.62681,126,2.5,0,0,0.048245453,0,0,-0.805580114681466
"4620","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.31647,-173.56517,115,2.5,0,0,0.04801797,0,0,-0.805580114681466
"4621","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.98543,-173.48854,117,3.1,0,0,0.046246152,0,0,-0.805580114681466
"4622","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.649,-173.37423,144,3,0,0,0.048129336,0,0,-0.805580114681466
"4623","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.30958,-173.32263,122,3.2,0,0,0.046837408,0,0,-0.805580114681466
"4624","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.98294,-173.22858,141,3.3,0,0,0.04851,0,0,-0.805580114681466
"4625","YFS","EBS",201301,"ALDEBARAN",2013,59.82664,-172.26592,75,-1.4,10.126,49,0.0497595,203.498829369266,984.736582964057,-0.805580114681466
"4626","YFS","EBS",201301,"ALDEBARAN",2013,59.99476,-172.60651,67,-1.4,1.14,5,0.0464698,24.5320616830716,107.596761767858,-0.805580114681466
"4627","YFS","EBS",201301,"ALDEBARAN",2013,59.82196,-172.93773,81,-1.2,0,0,0.048054115,0,0,-0.805580114681466
"4628","YFS","EBS",201301,"ALDEBARAN",2013,59.66869,-173.2373,95,-0.2,0,0,0.05330952,0,0,-0.805580114681466
"4629","YFS","EBS",201301,"ALDEBARAN",2013,59.48928,-172.8722,93,-0.6,0,0,0.055296767,0,0,-0.805580114681466
"4630","YFS","EBS",201301,"ALDEBARAN",2013,59.31825,-173.13881,99,0.4,0,0,0.051289777,0,0,-0.805580114681466
"4631","YFS","EBS",201301,"ALDEBARAN",2013,58.98658,-173.06705,106,1.6,0,0,0.04670432,0,0,-0.805580114681466
"4632","YFS","EBS",201301,"ALDEBARAN",2013,58.6602,-172.98329,113,1.8,0,0,0.050932202,0,0,-0.805580114681466
"4633","YFS","EBS",201301,"ALDEBARAN",2013,58.31871,-172.91856,110,1.8,0,0,0.0563239,0,0,-0.805580114681466
"4634","YFS","EBS",201301,"ALDEBARAN",2013,57.98984,-172.85682,109,2.5,0,0,0.052279045,0,0,-0.805580114681466
"4635","YFS","EBS",201301,"ALDEBARAN",2013,57.65604,-172.79662,119,3,0,0,0.051908952,0,0,-0.805580114681466
"4636","YFS","EBS",201301,"ALDEBARAN",2013,57.3329,-172.81563,116,3.1,0,0,0.052420736,0,0,-0.805580114681466
"4637","YFS","EBS",201301,"ALDEBARAN",2013,56.98912,-172.64377,122,3.6,0,0,0.046434237,0,0,-0.805580114681466
"4638","YFS","EBS",201301,"ALDEBARAN",2013,56.65596,-172.56775,136,3.6,0,0,0.051854233,0,0,-0.805580114681466
"4639","YFS","EBS",201301,"ALDEBARAN",2013,56.6772,-171.3391,119,3.7,0,0,0.05218122,0,0,-0.805580114681466
"4640","YFS","EBS",201301,"ALDEBARAN",2013,57.01128,-171.39373,109,3,0,0,0.05410152,0,0,-0.805580114681466
"4641","YFS","EBS",201301,"ALDEBARAN",2013,57.34086,-171.47168,101,2.1,0,0,0.0509537,0,0,-0.805580114681466
"4642","YFS","EBS",201301,"ALDEBARAN",2013,57.68709,-171.53803,99,2.2,0,0,0.048960692,0,0,-0.805580114681466
"4643","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.68878,-171.97495,126,3.7,0,0,0.04505774,0,0,-0.805580114681466
"4644","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.00793,-172.03582,117,3.6,0,0,0.047523246,0,0,-0.805580114681466
"4645","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.35325,-172.09874,109,3.6,0,0,0.049172827,0,0,-0.805580114681466
"4646","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.67937,-172.1762,108,2.8,0,0,0.051139536,0,0,-0.805580114681466
"4647","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.01221,-172.24956,105,2.3,0,0,0.047787621,0,0,-0.805580114681466
"4648","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.338,-172.29842,103,1.5,0,0,0.047725457,0,0,-0.805580114681466
"4649","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.68529,-172.37369,102,0.9,0,0,0.048328438,0,0,-0.805580114681466
"4650","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.01427,-172.44001,98,0.9,0.721,3,0.049317805,14.6194665395185,60.8299578620744,-0.805580114681466
"4651","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.34594,-172.50568,88,-0.7,0,0,0.049855603,0,0,-0.805580114681466
"4652","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.665,-172.52722,85,-1.3,0,0,0.04646125,0,0,-0.805580114681466
"4653","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.66666,-171.87318,77,-1.4,4.37,22,0.0474544,92.0884048686739,463.602953572271,-0.805580114681466
"4654","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.66454,-171.23274,72,-1.5,0.98,3,0.050074752,19.570740959436,59.9104315084776,-0.805580114681466
"4655","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.99828,-171.33779,69,-1.6,4.38,22,0.04760196,92.0130179513617,462.165843591314,-0.805580114681466
"4656","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.01318,-171.98205,66,-1.5,2.9,15,0.047773404,60.7032314465178,313.98223161992,-0.805580114681466
"4657","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.34756,-172.0643,59,-1.5,1.81,11,0.044157187,40.9899299065405,249.110071255218,-0.805580114681466
"4658","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.66721,-172.12779,61,-1.6,0.868,4,0.05403993,16.0621969717577,74.0193408836762,-0.805580114681466
"4659","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.67095,-172.76004,44,0.8,32.7,162,0.04224825,773.99655607037,3834.47835117431,-0.805580114681466
"4660","YFS","EBS",201301,"ALDEBARAN",2013,58.00767,-171.59508,98,1.9,0,0,0.052188924,0,0,-0.805580114681466
"4661","YFS","EBS",201301,"ALDEBARAN",2013,58.34515,-171.64862,96,1.1,0,0,0.05204168,0,0,-0.805580114681466
"4662","YFS","EBS",201301,"ALDEBARAN",2013,58.6804,-171.7134,93,0.6,0.911,7,0.052007564,17.5166827656069,134.595806102358,-0.805580114681466
"4663","YFS","EBS",201301,"ALDEBARAN",2013,59.00523,-171.80091,87,-1.2,0.462,2,0.050272904,9.18984111202329,39.7828619568108,-0.805580114681466
"4664","YFS","EBS",201301,"ALDEBARAN",2013,59.34575,-171.81521,80,-1.3,1.49,6,0.051779169,28.776050847784,115.876714823291,-0.805580114681466
"4665","YFS","EBS",201301,"ALDEBARAN",2013,59.32252,-171.15121,75,-1.4,1.046,3,0.051784224,20.1992019808967,57.9327016660518,-0.805580114681466
"4666","YFS","EBS",201301,"ALDEBARAN",2013,58.9924,-171.12049,77,-1.4,0.262,2,0.051734784,5.06429098070652,38.6587097763857,-0.805580114681466
"4667","YFS","EBS",201301,"ALDEBARAN",2013,58.65781,-171.07837,83,-1.2,2.304,5,0.050570038,45.5605748210037,98.872775219192,-0.805580114681466
"4668","YFS","EBS",201301,"ALDEBARAN",2013,58.3453,-171.0266,84,-0.1,1.16,3,0.048808064,23.766564475903,61.4652529549216,-0.805580114681466
"4669","YFS","EBS",201301,"ALDEBARAN",2013,58.33495,-170.36564,74,-1.1,3.532,13,0.050005439,70.6323166165984,259.971720276268,-0.805580114681466
"4670","YFS","EBS",201301,"ALDEBARAN",2013,58.67822,-170.43428,73,-1.3,3.7,9,0.047227862,78.3435845560826,190.565475947228,-0.805580114681466
"4671","YFS","EBS",201301,"ALDEBARAN",2013,59.01258,-170.48169,71,-1.2,2.72,7,0.04632004,58.7218836598587,151.122494712872,-0.805580114681466
"4672","YFS","EBS",201301,"ALDEBARAN",2013,59.34489,-170.54374,68,-1.3,6.2,13,0.04796165,129.269947968846,271.049890902419,-0.805580114681466
"4673","YFS","EBS",201301,"ALDEBARAN",2013,58.67717,-169.79243,67,-0.7,232.26,430,0.045236224,5134.38080066099,9505.65635186527,-0.805580114681466
"4674","YFS","EBS",201301,"ALDEBARAN",2013,59.0105,-169.83385,63,-0.8,95.68,183,0.048988998,1953.09159007498,3735.53261897702,-0.805580114681466
"4675","YFS","EBS",201301,"ALDEBARAN",2013,59.34575,-169.86421,60,-0.5,82.34,160,0.050719662,1623.43353155626,3154.59515483364,-0.805580114681466
"4676","YFS","EBS",201301,"ALDEBARAN",2013,59.67568,-169.94092,57,-0.1,36.14,71,0.044866418,805.502235547308,1582.47533823627,-0.805580114681466
"4677","YFS","EBS",201301,"ALDEBARAN",2013,59.68387,-170.60782,66,-1.5,0.68,3,0.055266234,12.3040770246802,54.2826927559421,-0.805580114681466
"4678","YFS","EBS",201301,"ALDEBARAN",2013,60.01282,-170.59946,64,-1.4,1.96,7,0.038977006,50.2860584006889,179.593065716746,-0.805580114681466
"4679","YFS","EBS",201301,"ALDEBARAN",2013,60.01539,-169.94568,54,-0.9,41.92,78,0.048743329,860.015121248694,1600.21897560587,-0.805580114681466
"4680","YFS","EBS",201301,"ALDEBARAN",2013,59.98769,-169.31261,46,1.2,61.582,162,0.047951148,1284.26539443852,3378.43840568739,-0.805580114681466
"4681","YFS","EBS",201301,"ALDEBARAN",2013,59.65252,-169.26313,48,1.8,96.84,262,0.04859888,1992.63851348015,5391.07074072489,-0.805580114681466
"4682","YFS","EBS",201301,"ALDEBARAN",2013,59.32308,-169.24156,50,2,157.64,393,0.04680104,3368.30121723791,8397.24929189608,-0.805580114681466
"4683","YFS","EBS",201301,"ALDEBARAN",2013,59.00338,-169.18725,54,1.9,262.778,663,0.048268368,5444.10368297515,13735.7036807211,-0.805580114681466
"4684","YFS","EBS",201301,"ALDEBARAN",2013,58.65443,-169.15443,63,0.1,98.174,191,0.051181992,1918.13558174914,3731.7812874497,-0.805580114681466
"4685","YFS","EBS",201301,"ALDEBARAN",2013,58.33359,-169.14533,68,0.3,154.268,421,0.03366296,4582.72237497831,12506.327429317,-0.805580114681466
"4686","YFS","EBS",201301,"ALDEBARAN",2013,58.32359,-169.74927,70,-0.5,79.26,159,0.050082324,1582.59429015315,3174.77280008012,-0.805580114681466
"4687","YFS","EBS",201301,"ALDEBARAN",2013,57.82534,-169.98435,73,-0.6,10.38,26,0.049306666,210.519202413726,527.312067702975,-0.805580114681466
"4688","YFS","EBS",201301,"ALDEBARAN",2013,57.65453,-170.26894,73,1.5,71.244,158,0.048746288,1461.52667050258,3241.2724431448,-0.805580114681466
"4689","YFS","EBS",201301,"ALDEBARAN",2013,57.47943,-169.96722,67,1.9,158.773,488,0.04734065,3353.84072673273,10308.2657293468,-0.805580114681466
"4690","YFS","EBS",201301,"ALDEBARAN",2013,57.49009,-170.58292,74,2.2,94.613,280,0.051591392,1833.89120417608,5427.26197424563,-0.805580114681466
"4691","YFS","EBS",201301,"ALDEBARAN",2013,57.10321,-170.43848,51,2.6,17.98,63,0.044480142,404.225328237486,1416.36238481433,-0.805580114681466
"4692","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.99869,-172.79548,66,-1.6,0.956,5,0.052725918,18.1315003372725,94.8300226844794,-0.805580114681466
"4693","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.9976,-172.13139,64,-1.5,3.22,14,0.044818072,71.8460178295934,312.373990563449,-0.805580114681466
"4694","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.97527,-171.48083,60,-1.6,2.628,11,0.053769578,48.8752208544393,204.576647412037,-0.805580114681466
"4695","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.65147,-171.42433,63,-1.5,6.23,28,0.046473393,134.055200144306,602.495281547444,-0.805580114681466
"4696","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.3134,-171.37794,66,-1.3,2.73,14,0.048733389,56.0190878578134,287.277373629813,-0.805580114681466
"4697","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.33251,-170.62602,61,-1.5,2.8,11,0.054544162,51.3345497910482,201.671445607689,-0.805580114681466
"4698","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.33096,-169.99751,52,-1.3,7.16,16,0.04797133,149.255815921718,333.532549545739,-0.805580114681466
"4699","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.33246,-169.31556,44,1.4,38.22,133,0.0451889,845.782924567759,2943.20065325777,-0.805580114681466
"4700","YFS","EBS",201301,"ALASKA KNIGHT",2013,60.31523,-168.68445,36,4.2,55.51,372,0.039571888,1402.76349715738,9400.612879527,-0.805580114681466
"4701","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.97123,-168.6693,40,3.6,34.09,217,0.041373828,823.950831912387,5244.86155837454,-0.805580114681466
"4702","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.65022,-168.61969,40,2.7,151.6,324,0.04192748,3615.76703393574,7727.62875326635,-0.805580114681466
"4703","YFS","EBS",201301,"ALASKA KNIGHT",2013,59.31459,-168.57235,42,2.7,766.424,2541,0.047097284,16273.210149443,53952.1557124186,-0.805580114681466
"4704","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.98739,-168.52628,46,2.9,609.361,1682,0.043306965,14070.7389677388,38839.0181579337,-0.805580114681466
"4705","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.64916,-168.49624,54,2.2,276.587,1038,0.043534078,6353.34461430422,23843.3899989797,-0.805580114681466
"4706","YFS","EBS",201301,"ALASKA KNIGHT",2013,58.32166,-168.46385,65,1,450.448,1157,0.046844288,9615.8575406248,24698.8490891355,-0.805580114681466
"4707","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.99989,-170.35525,74,-0.9,5.052,13,0.046261908,109.204315567789,281.0087296875,-0.805580114681466
"4708","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.99299,-170.98665,86,1.4,7.787,30,0.047300934,164.626770372018,634.236947625601,-0.805580114681466
"4709","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.82524,-170.60173,78,1.5,11.623,32,0.04667436,249.023232455678,685.601259449514,-0.805580114681466
"4710","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.65137,-170.90583,86,2.2,12.596,27,0.045737376,275.398396270044,590.326825920228,-0.805580114681466
"4711","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.33503,-170.87071,84,2,11.536,40,0.04593456,251.139882476288,870.804030777698,-0.805580114681466
"4712","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.98569,-170.77536,96,2,0,0,0.05063028,0,0,-0.805580114681466
"4713","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.6483,-170.72413,114,3.1,0,0,0.046409976,0,0,-0.805580114681466
"4714","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.31784,-170.65879,122,3.9,0,0,0.05271996,0,0,-0.805580114681466
"4715","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.82081,-170.46011,102,2.2,0,0,0.049409382,0,0,-0.805580114681466
"4716","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.6489,-170.09694,97,2.2,0,0,0.050090724,0,0,-0.805580114681466
"4717","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.33609,-170.02539,109,3.3,0,0,0.051102936,0,0,-0.805580114681466
"4718","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.36597,-169.42302,131,3.6,0,0,0.03714451,0,0,-0.805580114681466
"4719","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.33301,-168.82097,126,3.7,0,0,0.045563973,0,0,-0.805580114681466
"4720","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.83634,-169.29932,80,1.4,19.704,42,0.044850793,439.32333593299,936.438292183596,-0.805580114681466
"4721","YFS","EBS",201301,"ALASKA KNIGHT",2013,56.99707,-169.57783,59,0.5,13.581,49,0.047233038,287.531790777464,1037.40945056297,-0.805580114681466
"4722","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.16672,-169.31328,72,0.2,33.706,77,0.046053192,731.89280777758,1671.97965344074,-0.805580114681466
"4723","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.32846,-169.62043,62,0,61.42,128,0.044569824,1378.06243076033,2871.89826013224,-0.805580114681466
"4724","YFS","EBS",201301,"ALDEBARAN",2013,57.33056,-170.21877,55,3.7,0,0,0.030248185,0,0,-0.805580114681466
"4725","YFS","EBS",201301,"ALDEBARAN",2013,57.14892,-169.9151,50,3,9.854,7,0.04728112,208.41299867685,148.050638394353,-0.805580114681466
"4726","YFS","EBS",201301,"ALDEBARAN",2013,57.004,-170.15836,67,2.8,113.973,385,0.030936512,3684.09341040128,12444.8418748694,-0.805580114681466
"4727","YFS","EBS",201301,"ALDEBARAN",2013,56.83814,-169.89208,72,2.4,3.809,12,0.047069232,80.9233513731433,254.943611571993,-0.805580114681466
"4728","YFS","EBS",201301,"ALDEBARAN",2013,56.67791,-169.49972,79,1.6,9.603,29,0.0549081,174.892229015391,528.155226642335,-0.805580114681466
"4729","YFS","EBS",201301,"ALDEBARAN",2013,56.68218,-168.90071,99,2.1,0,0,0.054573363,0,0,-0.805580114681466
"4730","YFS","EBS",201301,"ALDEBARAN",2013,56.84311,-168.61964,96,1.3,0,0,0.054299416,0,0,-0.805580114681466
"4731","YFS","EBS",201301,"ALDEBARAN",2013,57.02017,-168.93905,80,1.6,32.94,81,0.05228613,629.994991023432,1549.16801071336,-0.805580114681466
"4732","YFS","EBS",201301,"ALDEBARAN",2013,57.1824,-168.63097,76,1.6,24.603,91,0.050981595,482.585921448711,1784.95788529174,-0.805580114681466
"4733","YFS","EBS",201301,"ALDEBARAN",2013,57.32748,-169.00563,70,0.7,36.317,108,0.032952497,1102.10161008436,3277.44510529809,-0.805580114681466
"4734","YFS","EBS",201301,"ALDEBARAN",2013,57.51367,-168.74532,72,0.1,27.686,58,0.04458684,620.945552544203,1300.83226351094,-0.805580114681466
"4735","YFS","EBS",201301,"ALDEBARAN",2013,57.6711,-169.03327,69,-0.2,96.704,310,0.04215764,2293.86654471171,7353.35279678843,-0.805580114681466
"4736","YFS","EBS",201301,"ALDEBARAN",2013,57.81445,-168.72489,71,0,26.991,77,0.04530638,595.743910681012,1699.53988820118,-0.805580114681466
"4737","YFS","EBS",201301,"ALDEBARAN",2013,57.65642,-168.3993,71,0.2,68.179,160,0.044468064,1533.21268944832,3598.08783220245,-0.805580114681466
"4738","YFS","EBS",201301,"ALDEBARAN",2013,58.00311,-168.39823,70,0.3,226.238,418,0.044616645,5070.70847662347,9368.70085144233,-0.805580114681466
"4739","YFS","EBS",201301,"ALDEBARAN",2013,58.0142,-167.81885,66,0.8,223.631,594,0.044085426,5072.67413044846,13473.8405385943,-0.805580114681466
"4740","YFS","EBS",201301,"ALDEBARAN",2013,58.35047,-167.84524,59,1.2,1115.282,3243,0.046424805,24023.407314258,69854.8976134633,-0.805580114681466
"4741","YFS","EBS",201301,"ALDEBARAN",2013,58.67727,-167.88463,47,2.8,380.663,1161,0.044582056,8538.4801454648,26041.8676070031,-0.805580114681466
"4742","YFS","EBS",201301,"ALDEBARAN",2013,59.01041,-167.90951,42,2.4,299.25,560,0.046616302,6419.42812194755,12012.9649065685,-0.805580114681466
"4743","YFS","EBS",201301,"ALDEBARAN",2013,59.33375,-167.92113,40,2.3,2330.283,7743,0.04334925,53756.0165400785,178619.00724926,-0.805580114681466
"4744","YFS","EBS",201301,"ALDEBARAN",2013,59.67952,-167.95506,36,2.9,244.76,563,0.043138396,5673.83172985848,13051.0184013332,-0.805580114681466
"4745","YFS","EBS",201301,"ALDEBARAN",2013,60.02923,-167.99236,25,2.8,23.54,128,0.045168631,521.158146236489,2833.82509423409,-0.805580114681466
"4746","YFS","EBS",201301,"ALDEBARAN",2013,60.33873,-167.97276,31,3.8,261.74,879,0.04447861,5884.62634061631,19762.3082196139,-0.805580114681466
"4747","YFS","EBS",201301,"ALDEBARAN",2013,60.33772,-167.24212,31,4.7,42.3,184,0.047236863,895.487069071458,3895.26290092549,-0.805580114681466
"4748","YFS","EBS",201301,"ALDEBARAN",2013,59.61499,-165.93063,27,6.4,275.933,1615,0.043965909,6276.06721380422,36733.006020642,-0.805580114681466
"4749","YFS","EBS",201301,"ALDEBARAN",2013,59.31709,-165.9538,26,5.4,648.896,1594,0.042320533,15332.8881751088,37664.932055558,-0.805580114681466
"4750","YFS","EBS",201301,"ALDEBARAN",2013,58.9906,-165.93324,30,4.7,979.965,2201,0.045005832,21774.1780665226,48904.7730525235,-0.805580114681466
"4751","YFS","EBS",201301,"ALDEBARAN",2013,58.66275,-165.93449,36,4,342.429,2549,0.0438669,7806.09069708596,58107.5936526173,-0.805580114681466
"4752","YFS","EBS",201301,"ALDEBARAN",2013,58.32255,-165.9087,44,3.4,262.3,1946,0.047705427,5498.32621768588,40792.0046497016,-0.805580114681466
"4753","YFS","EBS",201301,"ALDEBARAN",2013,57.99987,-165.90286,55,2.1,337.215,2071,0.049973835,6747.83114003558,41441.6864345112,-0.805580114681466
"4754","YFS","EBS",201301,"ALDEBARAN",2013,57.67075,-165.86049,64,1,338.343,981,0.050099658,6753.39939446293,19580.9719898687,-0.805580114681466
"4755","YFS","EBS",201301,"ALDEBARAN",2013,57.33187,-165.85836,68,0.8,553.91,1586,0.05027856,11016.823075283,31544.2606152603,-0.805580114681466
"4756","YFS","EBS",201301,"ALDEBARAN",2013,56.98992,-165.86197,72,0.4,524.989,1185,0.047460816,11061.5249430183,24967.9651525587,-0.805580114681466
"4757","YFS","EBS",201301,"ALDEBARAN",2013,56.99385,-166.48632,74,0.6,141.358,325,0.04892268,2889.41652419696,6643.13565814465,-0.805580114681466
"4758","YFS","EBS",201301,"ALDEBARAN",2013,56.99776,-167.11904,74,1.1,91.145,206,0.049432388,1843.83161905915,4167.30828379159,-0.805580114681466
"4759","YFS","EBS",201301,"ALDEBARAN",2013,56.9854,-167.70948,78,0.9,31.67,57,0.048624329,651.320041866285,1172.25268034033,-0.805580114681466
"4760","YFS","EBS",201301,"ALDEBARAN",2013,56.65849,-167.67231,102,1.5,0,0,0.053155533,0,0,-0.805580114681466
"4761","YFS","EBS",201301,"ALDEBARAN",2013,56.32863,-167.64435,129,3.7,0,0,0.05891319,0,0,-0.805580114681466
"4762","YFS","EBS",201301,"ALDEBARAN",2013,55.99964,-167.6107,133,3.8,0,0,0.042480918,0,0,-0.805580114681466
"4763","YFS","EBS",201301,"ALDEBARAN",2013,55.65918,-167.58412,135,3.8,0,0,0.055899504,0,0,-0.805580114681466
"4764","YFS","EBS",201301,"ALDEBARAN",2013,55.31822,-166.95165,141,3.7,0,0,0.057582822,0,0,-0.805580114681466
"4765","YFS","EBS",201301,"ALDEBARAN",2013,54.9971,-166.30324,143,3.7,0,0,0.056595264,0,0,-0.805580114681466
"4766","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.51373,-169.39357,71,-0.1,11.83,29,0.046574679,254.000677063174,622.655928557232,-0.805580114681466
"4767","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.67277,-169.66297,71,-0.5,30.021,64,0.044799088,670.125248978283,1428.60051079611,-0.805580114681466
"4768","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.84218,-169.39637,66,0.2,86.498,284,0.04209985,2054.59164343816,6745.86726556033,-0.805580114681466
"4769","YFS","EBS",201301,"ALASKA KNIGHT",2013,57.99502,-169.68541,70,-0.4,13.006,35,0.046228556,281.341255824647,757.10779285427,-0.805580114681466
